"subject","trial","dots_left","dots_right","correct","rt","confidence"
31,88,56,50,TRUE,847,3
31,89,50,54,TRUE,818,4
31,90,54,50,FALSE,690,6
31,91,56,50,FALSE,1023,4
31,92,58,50,TRUE,694,4
31,93,50,58,TRUE,837,5
31,94,50,56,FALSE,792,5
31,95,50,58,TRUE,642,6
31,96,50,58,TRUE,1025,4
31,97,50,56,FALSE,741,3
31,98,50,58,TRUE,2264,6
31,99,50,58,FALSE,1287,2
31,100,60,50,TRUE,1018,3
31,101,50,60,TRUE,861,5
31,102,50,58,TRUE,766,6
31,103,58,50,TRUE,919,4
31,104,56,50,FALSE,767,3
31,105,50,58,TRUE,638,5
31,106,50,58,TRUE,611,5
31,107,56,50,FALSE,882,5
31,108,50,58,TRUE,780,5
31,109,50,58,FALSE,895,3
31,110,50,60,TRUE,758,4
31,111,60,50,FALSE,1399,4
31,112,62,50,FALSE,535,5
31,113,64,50,TRUE,669,3
31,114,64,50,TRUE,1806,3
31,115,50,62,TRUE,758,6
31,116,50,62,TRUE,1704,6
31,117,60,50,TRUE,1020,4
31,118,50,60,TRUE,781,5
31,119,50,58,TRUE,720,5
31,120,50,58,TRUE,807,5
32,1,70,50,TRUE,1367.74499993771,3
32,2,70,50,TRUE,1344.36999994796,4
32,3,68,50,TRUE,1447.64499994926,5
32,4,68,50,TRUE,1432.06000002101,5
32,5,50,66,TRUE,1372.34500003979,4
32,6,66,50,TRUE,2242.87499999627,2
32,7,64,50,TRUE,1402.35999994911,5
32,8,64,50,TRUE,1423.93499996979,3
32,9,62,50,TRUE,2204.05499998014,3
32,10,62,50,TRUE,1385.60499995947,4
32,11,60,50,TRUE,1111.38000001665,4
32,12,50,60,TRUE,1084.67999997083,4
32,13,58,50,FALSE,1977.10000001825,2
32,14,60,50,TRUE,962.805000017397,5
32,15,50,60,TRUE,1176.34999996517,5
32,16,50,58,FALSE,840.300000039861,4
32,17,60,50,TRUE,2295.08499999065,3
32,18,60,50,FALSE,1700.85499994457,4
32,19,50,62,TRUE,1213.06999993976,4
32,20,50,62,TRUE,1053.18000004627,5
32,21,50,60,FALSE,1380.02499996219,4
32,22,62,50,FALSE,1088.36000005249,5
32,23,50,64,TRUE,1021.54500002507,5
32,24,50,64,TRUE,960.9899999341,5
32,25,62,50,TRUE,1105.19999999087,5
32,26,62,50,FALSE,2159.16000003926,3
32,27,64,50,TRUE,1192.5999999512,4
32,28,50,64,TRUE,600.815000012517,6
32,29,62,50,TRUE,1134.45999997202,6
32,30,50,62,TRUE,988.815000047907,4
32,31,50,60,TRUE,1010.68000006489,3
32,32,50,60,TRUE,1074.03999997769,4
32,33,50,58,FALSE,1461.45000006072,4
32,34,50,60,TRUE,1123.60499997158,3
32,35,60,50,TRUE,958.100000047125,3
32,36,58,50,TRUE,744.790000026114,5
32,37,58,50,TRUE,1154.00999994017,5
32,38,56,50,TRUE,1778.82000000682,4
32,39,50,56,FALSE,681.304999976419,5
32,40,58,50,FALSE,936.205000034533,5
32,41,50,60,TRUE,724.835000000894,5
32,42,50,60,FALSE,1255.19499997608,4
32,43,62,50,TRUE,994.204999995418,5
32,44,50,62,TRUE,926.965000107884,6
32,45,50,60,TRUE,1580.55499999318,3
32,46,50,60,TRUE,1449.96999995783,4
32,47,50,58,TRUE,1382.71000003442,3
32,48,58,50,FALSE,1255.59999991674,1
32,49,60,50,TRUE,2009.16499993764,5
32,50,50,60,TRUE,985.935000004247,5
32,51,58,50,TRUE,2088.27499998733,4
32,52,50,58,TRUE,1045.37500010338,5
32,53,50,56,TRUE,1420.68500001915,3
32,54,50,56,TRUE,1080.1400000928,4
32,55,50,54,FALSE,1085.59499995317,4
32,56,50,56,TRUE,1071.37000001967,5
32,57,50,56,TRUE,1001.77500001155,3
32,58,54,50,FALSE,1168.73000003397,3
32,59,56,50,TRUE,1278.32499996293,4
32,60,50,56,TRUE,904.514999943785,5
32,61,50,54,FALSE,1355.77500006184,3
32,62,56,50,TRUE,699.814999941736,5
32,63,50,56,TRUE,557.389999972656,5
32,64,50,54,TRUE,1102.43500000797,5
32,65,50,54,TRUE,2440.32000005245,2
32,66,50,52,TRUE,858.19000005722,5
32,67,52,50,TRUE,1335.9749999363,4
32,68,52,50,FALSE,911.425000056624,4
32,69,50,54,TRUE,910.649999976158,5
32,70,50,54,FALSE,1122.42999998853,4
32,71,50,56,TRUE,887.349999975413,4
32,72,56,50,FALSE,884.915000060573,5
32,73,50,58,TRUE,2110.34999997355,4
32,74,50,58,FALSE,4332.29499997105,4
32,75,50,60,FALSE,2085.81499999855,3
32,76,50,62,TRUE,656.734999967739,5
32,77,62,50,TRUE,1571.54000003356,5
32,78,50,60,TRUE,913.144999998622,5
32,79,50,60,TRUE,1226.00499994587,5
32,80,58,50,FALSE,1748.00000002142,4
32,81,60,50,FALSE,1453.85000004899,5
32,82,50,62,TRUE,1901.35499997996,5
32,83,50,62,FALSE,3076.3099999167,4
32,84,50,64,TRUE,1618.35000000428,1
32,85,64,50,TRUE,1461.81499992963,5
32,86,62,50,TRUE,1567.58999999147,5
32,87,50,62,TRUE,1880.21500001196,5
32,88,50,60,TRUE,1223.20000000764,5
32,89,50,60,TRUE,2639.87999991514,5
32,90,58,50,TRUE,1032.89999999106,5
32,91,50,58,TRUE,2347.9300000472,5
32,92,50,56,FALSE,906.970000010915,5
32,93,58,50,FALSE,2085.58499999344,5
32,94,50,60,TRUE,761.734999949113,5
32,95,60,50,TRUE,3394.74000001792,5
32,96,58,50,TRUE,2432.68000008538,5
32,97,58,50,FALSE,1716.05499996804,5
32,98,50,60,TRUE,2436.4849999547,5
32,99,50,60,FALSE,1018.19000008982,5
32,100,50,62,FALSE,1665.53999995813,5
32,101,64,50,TRUE,2489.05500001274,5
32,102,50,64,TRUE,753.849999979138,5
32,103,50,62,TRUE,1067.67000001855,5
32,104,50,62,TRUE,1893.59500003047,5
32,105,50,60,TRUE,2917.34000004362,5
32,106,50,60,TRUE,2492.65999998897,4
32,107,58,50,TRUE,995.240000076592,6
32,108,50,58,TRUE,1171.08499992173,5
32,109,56,50,FALSE,4861.90499993972,3
32,110,50,58,TRUE,989.539999980479,4
32,111,58,50,FALSE,1752.06500000786,5
32,112,50,60,FALSE,1914.01500010397,4
32,113,50,62,TRUE,642.345000058413,6
32,114,62,50,TRUE,1284.05999997631,5
32,115,50,60,TRUE,1803.10499994084,5
32,116,60,50,TRUE,1382.74000003003,5
32,117,58,50,TRUE,1077.80999992974,5
32,118,58,50,FALSE,1249.53500006814,4
32,119,50,60,TRUE,1073.68000003044,3
32,120,50,60,TRUE,923.405000008643,3
33,1,70,50,TRUE,1741,4
33,2,70,50,TRUE,826,4
33,3,50,68,TRUE,808,4
33,4,68,50,TRUE,767,4
33,5,50,66,TRUE,726,4
33,6,66,50,TRUE,832,3
33,7,64,50,TRUE,1005,4
33,8,50,64,TRUE,971,3
33,9,62,50,TRUE,2969,3
33,10,50,62,TRUE,738,4
33,11,50,60,TRUE,743,4
33,12,50,60,TRUE,956,3
33,13,58,50,FALSE,782,3
33,14,50,60,TRUE,765,4
33,15,60,50,FALSE,841,4
33,16,50,62,TRUE,788,4
33,17,62,50,TRUE,939,4
33,18,60,50,TRUE,2646,3
33,19,60,50,FALSE,1371,3
33,20,62,50,TRUE,713,4
33,21,50,62,TRUE,807,4
33,22,60,50,TRUE,715,4
33,23,60,50,TRUE,767,4
33,24,58,50,TRUE,2906,3
33,25,50,58,TRUE,828,3
33,26,56,50,TRUE,1744,1
33,27,56,50,FALSE,1163,2
33,28,58,50,TRUE,1042,2
33,29,50,58,TRUE,762,3
33,30,56,50,TRUE,856,4
33,31,56,50,FALSE,818,4
33,32,50,58,TRUE,926,4
33,33,58,50,FALSE,800,4
33,34,60,50,FALSE,7415,2
33,35,50,62,TRUE,846,3
33,36,62,50,TRUE,829,4
33,37,60,50,TRUE,923,4
33,38,50,60,TRUE,1128,2
33,39,50,58,TRUE,856,3
33,40,50,58,TRUE,777,3
33,41,50,56,TRUE,824,3
33,42,50,56,TRUE,804,2
33,43,54,50,FALSE,802,2
33,44,56,50,TRUE,1510,2
33,45,50,56,FALSE,51489,1
33,46,50,58,TRUE,937,3
33,47,50,58,FALSE,750,3
33,48,60,50,TRUE,757,3
33,49,50,60,TRUE,689,3
33,50,50,58,TRUE,791,2
33,51,58,50,TRUE,847,1
33,52,56,50,TRUE,1164,1
33,53,50,56,TRUE,807,2
33,54,50,54,TRUE,2074,1
33,55,50,54,FALSE,1123,1
33,56,50,56,FALSE,1136,2
33,57,58,50,FALSE,1216,2
33,58,50,60,TRUE,1816,1
33,59,60,50,TRUE,1231,2
33,60,58,50,TRUE,994,3
33,61,58,50,TRUE,870,3
33,62,50,56,FALSE,1156,2
33,63,58,50,TRUE,788,3
33,64,58,50,TRUE,813,3
33,65,50,56,TRUE,2110,1
33,66,50,56,TRUE,1460,1
33,67,50,54,TRUE,1190,1
33,68,50,54,TRUE,973,1
33,69,50,52,TRUE,1360,1
33,70,50,52,TRUE,1813,2
33,71,50,52,TRUE,1101,1
33,72,52,50,FALSE,1143,1
33,73,50,54,TRUE,1040,1
33,74,50,54,TRUE,1057,1
33,75,52,50,FALSE,1431,2
33,76,50,54,FALSE,1159,1
33,77,50,56,FALSE,1899,1
33,78,50,58,TRUE,1047,2
33,79,50,58,TRUE,1006,2
33,80,50,56,TRUE,1323,2
33,81,56,50,FALSE,1137,1
33,82,50,58,TRUE,943,3
33,83,58,50,TRUE,806,3
33,84,50,56,FALSE,1097,2
33,85,50,58,FALSE,1188,1
33,86,50,60,FALSE,1980,1
33,87,62,50,TRUE,748,2
33,88,50,62,FALSE,840,3
33,89,50,64,TRUE,1101,3
33,90,64,50,TRUE,884,2
33,91,62,50,TRUE,1328,4
33,92,50,62,TRUE,1743,1
33,93,50,60,FALSE,1372,3
33,94,50,62,TRUE,808,4
33,95,62,50,TRUE,832,4
33,96,50,60,TRUE,3773,2
33,97,60,50,TRUE,762,3
33,98,50,58,TRUE,1221,3
33,99,58,50,TRUE,731,2
33,100,50,56,TRUE,849,1
33,101,56,50,TRUE,905,2
33,102,54,50,TRUE,1390,1
33,103,50,54,FALSE,824,1
33,104,56,50,TRUE,1480,1
33,105,50,56,FALSE,892,1
33,106,50,58,TRUE,782,2
33,107,50,58,TRUE,1276,2
33,108,56,50,TRUE,624,3
33,109,50,56,FALSE,808,1
33,110,50,58,FALSE,857,1
33,111,50,60,FALSE,829,2
33,112,62,50,TRUE,820,2
33,113,62,50,TRUE,837,3
33,114,50,60,TRUE,840,3
33,115,60,50,TRUE,776,3
33,116,50,58,TRUE,962,1
33,117,58,50,TRUE,702,4
33,118,56,50,TRUE,736,4
33,119,50,56,TRUE,851,4
33,120,50,54,FALSE,908,3
34,1,50,70,TRUE,6954.77499999106,4
34,2,50,70,TRUE,1125.78000000212,5
34,3,68,50,TRUE,1221.34999997797,4
34,4,50,68,TRUE,891.340000001946,6
34,5,66,50,TRUE,1017.03499999712,6
34,6,50,66,TRUE,869.860000006156,6
34,7,50,64,TRUE,2637.8450000193,5
34,8,50,64,FALSE,5885.54999997723,3
34,9,66,50,TRUE,1368.48000000464,4
34,10,50,66,TRUE,3058.17999999272,5
34,11,50,64,TRUE,4379.50499998988,3
34,12,64,50,TRUE,3190.62500001746,3
34,13,50,62,TRUE,1847.18000001158,5
34,14,50,62,TRUE,2304.32500000461,5
34,15,50,60,TRUE,3252.05000001006,4
34,16,50,60,TRUE,6816.10000002547,4
34,17,58,50,TRUE,1069.61999999476,4
34,18,50,58,FALSE,1999.17500000447,3
34,19,50,60,TRUE,1176.7600000021,5
34,20,50,60,FALSE,2180.17499998678,5
34,21,50,62,TRUE,1187.68999999156,5
34,22,50,62,TRUE,2014.23999998951,4
34,23,50,60,TRUE,1755.97500000731,4
34,24,50,60,FALSE,56703.2899999758,1
34,25,50,62,TRUE,1203.64500000142,5
34,26,62,50,TRUE,4206.43500000006,3
34,27,50,60,TRUE,1181.24999999418,3
34,28,50,60,FALSE,2398.30999998958,3
34,29,50,62,TRUE,1070.25499999872,4
34,30,50,62,TRUE,1296.45500000333,5
34,31,60,50,TRUE,1102.32999999425,5
34,32,50,60,TRUE,1403.60000001965,5
34,33,58,50,TRUE,860.49500000081,6
34,34,50,58,FALSE,3240.08500002674,5
34,35,60,50,TRUE,2019.79500000016,5
34,36,60,50,TRUE,2906.84000001056,4
34,37,50,58,FALSE,9048.43500000425,2
34,38,60,50,TRUE,914.305000012973,5
34,39,50,60,FALSE,1462.26000000024,4
34,40,50,62,TRUE,2956.42000000225,4
34,41,50,62,TRUE,1122.76499997824,5
34,42,60,50,TRUE,3158.78999998677,4
34,43,50,60,TRUE,956.200000015087,5
34,44,58,50,TRUE,1135.66999998875,4
34,45,58,50,TRUE,1203.34999999614,5
34,46,50,56,TRUE,1309.27000002703,4
34,47,50,56,TRUE,4581.0600000259,2
34,48,50,54,TRUE,1279.13500001887,4
34,49,50,54,FALSE,894.484999997076,5
34,50,50,56,TRUE,932.56499999552,6
34,51,50,56,TRUE,1051.69000002206,5
34,52,50,54,TRUE,1681.84999999357,5
34,53,54,50,TRUE,2438.43999999808,4
34,54,50,52,TRUE,1088.16000001389,5
34,55,52,50,FALSE,4239.07999999938,5
34,56,50,54,FALSE,3389.15500001167,3
34,57,50,56,TRUE,1317.14999998803,4
34,58,56,50,FALSE,8343.85500001372,1
34,59,58,50,FALSE,5107.19000000972,2
34,60,50,60,TRUE,1069.52000001911,4
34,61,50,60,FALSE,3490.88999998639,2
34,62,50,62,TRUE,2774.02000001166,5
34,63,62,50,TRUE,972.824999975273,6
34,64,60,50,TRUE,844.770000025164,6
34,65,60,50,TRUE,1316.80500000948,6
34,66,58,50,TRUE,3743.8400000101,5
34,67,58,50,TRUE,1034.97499998775,5
34,68,56,50,TRUE,1713.90500001144,6
34,69,50,56,TRUE,1262.66500001657,5
34,70,54,50,FALSE,2695.60500001535,5
34,71,50,56,FALSE,4916.67499998584,4
34,72,50,58,TRUE,861.210000002757,5
34,73,50,58,TRUE,2143.90000002459,4
34,74,56,50,TRUE,694.510000001173,5
34,75,50,56,TRUE,1443.74000001699,4
34,76,54,50,TRUE,2765.4249999905,3
34,77,54,50,TRUE,3597.81500001554,3
34,78,50,52,TRUE,10450.9449999896,1
34,79,52,50,TRUE,1053.22499998147,5
34,80,52,50,FALSE,3920.11499998625,2
34,81,54,50,FALSE,2486.30499999854,2
34,82,56,50,FALSE,1412.23999997601,3
34,83,58,50,FALSE,5958.06000000448,2
34,84,50,60,TRUE,964.26499998779,5
34,85,50,60,TRUE,1119.43500000052,5
34,86,50,58,FALSE,3216.79000000586,3
34,87,60,50,FALSE,7435.85999999777,1
34,88,62,50,TRUE,973.105000011856,3
34,89,50,62,TRUE,942.565000004834,5
34,90,60,50,TRUE,799.66499999864,5
34,91,50,60,TRUE,789.465000008931,5
34,92,50,58,TRUE,872.539999982109,5
34,93,50,58,TRUE,846.855000010692,5
34,94,50,56,FALSE,7734.08999998355,3
34,95,58,50,FALSE,1200.8199999982,4
34,96,60,50,FALSE,1464.45999998832,3
34,97,50,62,TRUE,1556.9850000029,3
34,98,50,62,TRUE,8811.91000001854,2
34,99,60,50,TRUE,870.300000009593,5
34,100,50,60,TRUE,847.600000008242,4
34,101,50,58,FALSE,3886.80500001647,4
34,102,50,60,TRUE,1036.28999998909,5
34,103,50,60,TRUE,2076.26000000164,4
34,104,58,50,TRUE,848.534999997355,4
34,105,58,50,FALSE,2623.78500000341,4
34,106,50,60,FALSE,2375.6449999928,4
34,107,50,62,TRUE,1123.73000002117,5
34,108,62,50,TRUE,881.124999985332,6
34,109,60,50,TRUE,1317.29500001529,6
34,110,60,50,TRUE,1220.91000000364,6
34,111,50,58,TRUE,925.459999998566,5
34,112,58,50,TRUE,720.225000026403,6
34,113,50,56,TRUE,1943.06499999948,5
34,114,56,50,TRUE,11102.8399999777,2
34,115,50,54,TRUE,750.304999994114,6
34,116,50,54,TRUE,8654.74999998696,3
34,117,52,50,TRUE,1104.15499997907,5
34,118,50,52,TRUE,3799.08999998588,4
34,119,52,50,TRUE,817.819999996573,5
34,120,50,52,FALSE,1909.27999999258,5
35,1,70,50,TRUE,1850.12999999981,2
35,2,50,70,TRUE,831.165000000055,5
35,3,68,50,TRUE,815.534999999727,3
35,4,68,50,TRUE,823.63499999974,2
35,5,50,66,TRUE,853.209999999763,5
35,6,50,66,TRUE,828.565000000253,6
35,7,50,64,TRUE,947.190000000319,3
35,8,50,64,TRUE,848.065000000133,5
35,9,50,62,TRUE,1170.435,4
35,10,50,62,TRUE,847.380000000157,5
35,11,60,50,TRUE,802.040000000034,6
35,12,60,50,TRUE,815.945000000283,3
35,13,58,50,TRUE,1067.83999999971,1
35,14,58,50,TRUE,1184.1400000003,1
35,15,50,56,TRUE,1128.19000000036,2
35,16,56,50,TRUE,815.375000000131,3
35,17,54,50,TRUE,1003.26000000041,1
35,18,50,54,FALSE,1318.47999999991,1
35,19,50,56,FALSE,903.350000000501,2
35,20,50,58,FALSE,932.200000000194,2
35,21,50,60,TRUE,757.98500000019,4
35,22,50,60,FALSE,1030.27500000007,3
35,23,62,50,TRUE,903.925000000527,3
35,24,62,50,TRUE,873.875000000226,2
35,25,50,60,TRUE,935.459999999694,3
35,26,50,60,TRUE,1295.18999999982,3
35,27,50,58,TRUE,912.304999999833,3
35,28,50,58,FALSE,783.23000000001,2
35,29,60,50,TRUE,787.259999999151,4
35,30,60,50,TRUE,1093.25999999963,3
35,31,50,58,FALSE,854.099999999555,4
35,32,60,50,TRUE,876.534999999421,3
35,33,50,60,TRUE,834.815000000148,2
35,34,58,50,TRUE,1000.80499999967,2
35,35,50,58,TRUE,11020.5999999998,2
35,36,56,50,TRUE,802.164999999164,2
35,37,50,56,TRUE,758.794999999736,4
35,38,54,50,TRUE,1014.48000000072,2
35,39,54,50,TRUE,835.084999999701,3
35,40,52,50,TRUE,915.160000000469,3
35,41,50,52,TRUE,853.815000000395,5
35,42,50,52,TRUE,746.439999999886,5
35,43,50,52,FALSE,1745.53500000002,3
35,44,50,54,TRUE,891.935000000565,2
35,45,54,50,TRUE,954.134999999951,2
35,46,50,52,FALSE,1327.1649999997,1
35,47,54,50,TRUE,1095.02999999949,1
35,48,54,50,TRUE,1078.6250000001,2
35,49,52,50,TRUE,838.620000000461,2
35,50,52,50,FALSE,867.374999999796,3
35,51,54,50,TRUE,914.300000000367,4
35,52,54,50,TRUE,978.050000000629,3
35,53,52,50,TRUE,913.234999999986,2
35,54,52,50,TRUE,865.89999999979,1
35,55,52,50,FALSE,908.764999999228,3
35,56,54,50,TRUE,840.11999999985,2
35,57,50,54,TRUE,795.694999999803,3
35,58,50,52,TRUE,862.304999999644,3
35,59,50,52,TRUE,896.200000000128,2
35,60,50,52,FALSE,857.329999999813,2
35,61,50,54,FALSE,1210.61000000007,2
35,62,50,56,FALSE,780.539999999746,2
35,63,50,58,TRUE,788.690000000322,4
35,64,58,50,TRUE,839.425000000105,4
35,65,56,50,TRUE,822.364999999991,4
35,66,50,56,TRUE,849.734999999811,5
35,67,50,54,TRUE,801.994999999792,5
35,68,50,54,TRUE,853.520000000572,6
35,69,50,52,TRUE,885.369999999937,6
35,70,50,52,TRUE,976.284999999742,4
35,71,50,52,TRUE,739.694999999279,5
35,72,50,52,TRUE,739.41000000012,4
35,73,52,50,TRUE,957.650000000285,3
35,74,50,52,TRUE,636.149999999354,6
35,75,52,50,FALSE,555.669999999751,5
35,76,50,54,TRUE,1283.13499999969,3
35,77,54,50,TRUE,972.170000000013,3
35,78,52,50,FALSE,860.00500000047,2
35,79,50,54,TRUE,886.575000000477,3
35,80,54,50,FALSE,833.074999999575,2
35,81,50,56,TRUE,904.129999999888,2
35,82,50,56,TRUE,1641.09000000008,2
35,83,50,54,TRUE,913.955000000016,4
35,84,54,50,FALSE,2043.41000000024,5
35,85,50,56,TRUE,1241.06000000029,5
35,86,50,56,TRUE,966.565000000614,4
35,87,50,54,TRUE,1686.0399999996,2
35,88,50,54,TRUE,842.265000000218,2
35,89,50,52,TRUE,858.234999999695,2
35,90,52,50,TRUE,1007.16000000009,2
35,91,50,52,TRUE,661.519999999669,2
35,92,50,52,TRUE,1138.51499999966,3
35,93,52,50,TRUE,875.804999999673,2
35,94,52,50,TRUE,1320.17000000089,1
35,95,50,52,TRUE,834.620000000548,2
35,96,52,50,FALSE,1496.49500000032,3
35,97,54,50,TRUE,645.419999999838,2
35,98,50,54,TRUE,677.20000000007,4
35,99,52,50,TRUE,802.740000000078,4
35,100,50,52,TRUE,795.360000000102,3
35,101,52,50,FALSE,720.910000000003,2
35,102,54,50,TRUE,762.279999999912,1
35,103,54,50,FALSE,960.215000000055,1
35,104,56,50,FALSE,1200.05000000037,1
35,105,58,50,TRUE,705.915000000445,2
35,106,50,58,TRUE,879.269999999466,2
35,107,56,50,TRUE,798.795000000595,2
35,108,56,50,TRUE,1605.97500000041,2
35,109,50,54,TRUE,710.819999999338,4
35,110,50,54,TRUE,613.195000000793,4
35,111,52,50,FALSE,604.754999999364,1
35,112,50,54,TRUE,724.334999999905,2
35,113,50,54,TRUE,679.619999999879,2
35,114,50,52,TRUE,781.910000000615,4
35,115,52,50,TRUE,901.60999999987,3
35,116,52,50,TRUE,845.839999999967,1
35,117,50,52,TRUE,676.404999999271,2
35,118,50,52,TRUE,953.354999999632,2
35,119,50,52,FALSE,1586.9649999995,1
35,120,50,54,TRUE,958.934999999648,2
36,1,50,70,TRUE,2510.13499998953,3
36,2,50,70,TRUE,760.66000002902,6
36,3,68,50,TRUE,935.754999984056,6
36,4,68,50,TRUE,1013.19999992847,4
36,5,50,66,TRUE,2606.66000004858,3
36,6,66,50,TRUE,1180.12500007171,3
36,7,64,50,TRUE,634.124999982305,4
36,8,50,64,TRUE,608.590000076219,6
36,9,50,62,TRUE,977.895000018179,3
36,10,62,50,TRUE,872.540000011213,3
36,11,60,50,TRUE,864.215000066906,5
36,12,60,50,TRUE,974.380000028759,4
36,13,50,58,TRUE,1008.39000009,3
36,14,58,50,TRUE,1024.23500001896,3
36,15,50,56,TRUE,1309.89999999292,2
36,16,56,50,TRUE,741.875000065193,4
36,17,50,54,TRUE,945.549999945797,5
36,18,54,50,TRUE,1051.94000003394,3
36,19,52,50,TRUE,1236.73000000417,5
36,20,50,52,FALSE,1525.37000004668,2
36,21,54,50,TRUE,1881.3599999994,1
36,22,54,50,TRUE,1162.49999997672,3
36,23,52,50,TRUE,1195.36000001244,2
36,24,50,52,TRUE,939.209999982268,6
36,25,52,50,FALSE,1500.44500001241,4
36,26,50,54,FALSE,2061.54500006232,1
36,27,50,56,TRUE,1003.9950000355,2
36,28,50,56,TRUE,1313.04000003729,1
36,29,50,54,TRUE,914.09500001464,3
36,30,50,54,TRUE,1439.96500002686,2
36,31,50,52,TRUE,967.189999995753,3
36,32,50,52,TRUE,978.304999996908,4
36,33,52,50,FALSE,1292.71500010509,3
36,34,50,54,TRUE,900.789999985136,3
36,35,50,54,TRUE,1244.13000000641,3
36,36,52,50,FALSE,1402.38500002306,2
36,37,54,50,FALSE,1353.89499994926,2
36,38,50,56,TRUE,1473.38000009768,1
36,39,56,50,TRUE,1064.26000001375,1
36,40,54,50,TRUE,839.395000017248,2
36,41,54,50,TRUE,3245.68499997258,3
36,42,50,52,TRUE,913.20499998983,2
36,43,52,50,TRUE,2299.54499995802,1
36,44,52,50,TRUE,942.500000004657,1
36,45,52,50,FALSE,1648.58999999706,2
36,46,54,50,TRUE,1094.62999994867,4
36,47,50,54,TRUE,1289.22000003513,3
36,48,52,50,TRUE,1681.35000008624,2
36,49,52,50,TRUE,2740.45499996282,1
36,50,50,52,TRUE,1207.38999999594,3
36,51,52,50,FALSE,1845.37500003353,2
36,52,54,50,TRUE,1475.15999991447,3
36,53,54,50,TRUE,1110.175000038,3
36,54,52,50,FALSE,1170.37999990862,3
36,55,54,50,TRUE,1114.3400000874,3
36,56,50,54,TRUE,982.620000024326,4
36,57,52,50,TRUE,889.99000005424,2
36,58,50,52,FALSE,2264.03999992181,1
36,59,50,54,TRUE,1049.16499997489,1
36,60,54,50,TRUE,959.960000007413,2
36,61,52,50,FALSE,1067.71500001196,3
36,62,54,50,TRUE,1913.82499993779,3
36,63,50,54,TRUE,1715.85999999661,1
36,64,52,50,TRUE,1355.69499991834,3
36,65,52,50,FALSE,1207.48500002082,3
36,66,54,50,FALSE,1798.19000000134,3
36,67,56,50,FALSE,1050.62999995425,1
36,68,58,50,TRUE,866.004999959841,5
36,69,58,50,TRUE,931.524999905378,4
36,70,50,56,TRUE,1059.57000004128,5
36,71,50,56,FALSE,1024.58999992814,3
36,72,50,58,FALSE,3036.0600000713,2
36,73,60,50,TRUE,994.784999988042,3
36,74,50,60,FALSE,1248.31500009168,2
36,75,62,50,FALSE,2344.03999999631,1
36,76,64,50,TRUE,831.01500000339,3
36,77,64,50,TRUE,1023.4000000637,4
36,78,62,50,TRUE,1095.43500002474,4
36,79,50,62,FALSE,2204.41000000574,2
36,80,50,64,FALSE,1300.41000002529,3
36,81,50,66,TRUE,908.365000039339,5
36,82,66,50,TRUE,913.384999963455,4
36,83,50,64,TRUE,830.789999919944,5
36,84,64,50,TRUE,714.944999897853,6
36,85,62,50,TRUE,1040.85500002839,6
36,86,62,50,TRUE,935.100000002421,6
36,87,50,60,TRUE,1240.38999993354,4
36,88,50,60,TRUE,1284.20500003267,3
36,89,58,50,TRUE,1290.21500004455,4
36,90,50,58,TRUE,993.880000081845,2
36,91,56,50,TRUE,866.32999998983,2
36,92,50,56,TRUE,1287.26000001188,1
36,93,50,54,FALSE,1987.5549999997,2
36,94,56,50,TRUE,988.800000050105,3
36,95,50,56,TRUE,937.535000033677,5
36,96,54,50,TRUE,2106.78000003099,2
36,97,50,54,TRUE,1140.08499996271,4
36,98,52,50,TRUE,1035.50500003621,4
36,99,50,52,FALSE,1324.13999992423,2
36,100,54,50,TRUE,1499.02500002645,1
36,101,50,54,TRUE,927.765000029467,5
36,102,50,52,FALSE,2730.96000007354,2
36,103,50,54,TRUE,920.359999989159,3
36,104,54,50,TRUE,1059.07000007574,4
36,105,50,52,FALSE,1307.96499992721,1
36,106,50,54,TRUE,1663.65999996196,1
36,107,50,54,FALSE,888.334999908693,2
36,108,56,50,FALSE,1881.67999999132,1
36,109,58,50,TRUE,925.485000014305,3
36,110,58,50,TRUE,1117.20500001684,3
36,111,50,56,TRUE,1078.57500005048,3
36,112,56,50,TRUE,1195.48500003293,2
36,113,54,50,TRUE,1046.16499994881,3
36,114,54,50,FALSE,996.444999938831,3
36,115,50,56,FALSE,1819.26999997813,1
36,116,50,58,TRUE,956.36499999091,2
36,117,50,58,FALSE,985.325000016019,2
36,118,50,60,TRUE,914.965000003576,3
36,119,60,50,TRUE,1005.57999999728,2
36,120,50,58,FALSE,1581.83999999892,1
37,1,70,50,TRUE,2316.39499999437,2
37,2,70,50,TRUE,1101.04000000138,4
37,3,50,68,TRUE,935.100000002421,3
37,4,50,68,TRUE,984.369999998307,4
37,5,66,50,TRUE,1084.90000000165,5
37,6,66,50,TRUE,1554.64499999653,2
37,7,64,50,TRUE,1265.45000000624,2
37,8,50,64,TRUE,1164.43999999319,2
37,9,50,62,TRUE,1261.17000000522,3
37,10,62,50,TRUE,1119.52000000019,4
37,11,50,60,TRUE,1008.30999999744,4
37,12,50,60,FALSE,2567.29500000074,1
37,13,50,62,TRUE,1208.04500000668,4
37,14,50,62,TRUE,1035.13000000385,4
37,15,50,60,TRUE,1184.45500000234,5
37,16,60,50,TRUE,1043.88000000472,3
37,17,50,58,TRUE,919.35000000376,4
37,18,50,58,TRUE,1016.39499999874,5
37,19,56,50,TRUE,1071.43500000529,2
37,20,50,56,TRUE,1054.02500000491,4
